cellnumber,    x-coordinate,    y-coordinate,    z-coordinate,      x-velocity,      y-velocity,      z-velocity
      9111,-1.018963933E+00, 9.425272048E-02, 2.549818277E+00,-5.655890564E-04,-4.943424836E-03, 6.276521366E-03
      9112,-1.036114693E+00, 1.133036017E-01, 2.549818277E+00,-5.115885506E-05,-1.288695028E-03, 5.346560385E-03
      9113,-6.604869962E-01, 1.697215438E-01, 2.549818277E+00,-5.250390313E-05, 1.644630174E-05,-4.990047310E-03
      9114,-6.793542504E-01, 1.508543342E-01, 2.549818277E+00,-5.686550503E-05, 1.491769035E-05,-5.347546656E-03
      9115,-6.982215047E-01, 1.319871247E-01, 2.549818277E+00,-6.008561104E-05, 1.250855348E-05,-5.691471975E-03
      9116,-7.170886397E-01, 1.131199226E-01, 2.549818277E+00,-6.621131615E-05, 8.863429684E-06,-6.016114727E-03
      9117,-7.359558344E-01, 9.425272048E-02, 2.549818277E+00,-7.001629274E-05, 3.798578518E-06,-6.319670007E-03
      9118,-7.548230290E-01, 7.538551092E-02, 2.549818277E+00,-7.408026431E-05,-1.673041425E-06,-6.601048168E-03
      9119,-7.736902833E-01, 5.651830882E-02, 2.549818277E+00,-7.739951252E-05,-5.836767286E-06,-6.857316010E-03
      9120,-7.925575376E-01, 3.765110299E-02, 2.549818277E+00,-7.351608656E-05,-6.882340131E-06,-7.081698626E-03
      9121,-8.114246726E-01, 1.878389530E-02, 2.549818277E+00,-6.177293835E-05,-5.898993095E-06,-7.265899330E-03
      9122,-8.302918673E-01,-8.330964920E-05, 2.549818277E+00,-3.684510375E-05,-6.435262549E-06,-7.403480355E-03
      9123,-8.491590619E-01,-1.895051636E-02, 2.549818277E+00, 2.398417382E-05,-1.181621883E-05,-7.512419019E-03
      9124,-8.680263162E-01,-3.781772032E-02, 2.549818277E+00, 1.165875583E-04,-2.649882481E-05,-7.619530894E-03
      9125,-8.868935704E-01,-5.668492615E-02, 2.549818277E+00, 2.065907174E-04,-5.787359623E-05,-7.697133347E-03
      9126,-9.057607055E-01,-3.781772032E-02, 2.549818277E+00, 3.673079191E-04,-4.987961074E-05,-7.778074127E-03
      9127,-9.246279001E-01,-1.895051636E-02, 2.549818277E+00, 5.762944929E-04,-6.832641520E-05,-7.174580358E-03
      9128,-9.434950948E-01,-8.330964920E-05, 2.549818277E+00, 7.519898936E-04,-2.330724601E-05,-5.854378920E-03
      9129,-9.623623490E-01, 1.878389530E-02, 2.549818277E+00, 5.129359197E-04, 6.851778016E-05,-3.752877237E-03
      9130,-9.812296033E-01, 3.765110299E-02, 2.549818277E+00,-9.535668505E-05, 8.976199024E-05,-5.215805722E-04
      9131,-1.000096679E+00, 5.651830882E-02, 2.549818277E+00,-3.632912994E-04,-1.031517982E-03, 2.899239073E-03
      9132,-1.018963933E+00, 7.538551092E-02, 2.549818277E+00,-5.118940026E-04,-4.026092123E-03, 9.504057467E-03
      9133,-1.037093401E+00, 9.446718544E-02, 2.549818277E+00,-4.300098226E-04, 2.021149994E-04, 8.277512155E-03
      9134,-6.604869962E-01, 1.508543342E-01, 2.549818277E+00,-5.147160846E-05, 1.272995905E-05,-4.879060201E-03
      9135,-6.793542504E-01, 1.319871247E-01, 2.549818277E+00,-5.638172297E-05, 1.114337465E-05,-5.262147170E-03
      9136,-6.982215047E-01, 1.131199226E-01, 2.549818277E+00,-6.354732614E-05, 8.788246305E-06,-5.628606305E-03
      9137,-7.170886397E-01, 9.425272048E-02, 2.549818277E+00,-6.917022984E-05, 5.348601462E-06,-5.973753985E-03
      9138,-7.359558344E-01, 7.538551092E-02, 2.549818277E+00,-7.400741742E-05, 9.930832903E-07,-6.295178086E-03
      9139,-7.548230290E-01, 5.651830882E-02, 2.549818277E+00,-7.798545266E-05,-3.146827339E-06,-6.590261590E-03
      9140,-7.736902833E-01, 3.765110299E-02, 2.549818277E+00,-7.839626051E-05,-5.962510386E-06,-6.853533909E-03
      9141,-7.925575376E-01, 1.878389530E-02, 2.549818277E+00,-7.594701310E-05,-6.572438451E-06,-7.078173105E-03
      9142,-8.114246726E-01,-8.330964920E-05, 2.549818277E+00,-6.719895464E-05,-6.670496532E-06,-7.259307429E-03
      9143,-8.302918673E-01,-1.895051636E-02, 2.549818277E+00,-3.761106927E-05,-9.648106243E-06,-7.398082875E-03
      9144,-8.491590619E-01,-3.781772032E-02, 2.549818277E+00, 2.419882912E-05,-1.905871432E-05,-7.518162485E-03
      9145,-8.680263162E-01,-5.668492615E-02, 2.549818277E+00, 1.138280059E-04,-4.025812086E-05,-7.645164151E-03
      9146,-8.868935704E-01,-7.555212826E-02, 2.549818277E+00, 1.433957950E-04,-8.010920283E-05,-7.672447246E-03
      9147,-9.057607055E-01,-5.668492615E-02, 2.549818277E+00, 2.871651668E-04,-7.380738680E-05,-7.735515945E-03
      9148,-9.246279001E-01,-3.781772032E-02, 2.549818277E+00, 4.803217598E-04,-1.058278212E-04,-7.202202920E-03
      9149,-9.434950948E-01,-1.895051636E-02, 2.549818277E+00, 6.862657610E-04,-9.615544695E-05,-5.982874427E-03
      9150,-9.623623490E-01,-8.330964920E-05, 2.549818277E+00, 8.149669738E-04,-1.638547656E-05,-4.203602206E-03
      9151,-9.812296033E-01, 1.878389530E-02, 2.549818277E+00, 3.864553582E-04, 7.753213868E-05,-1.346606063E-03
      9152,-1.000096679E+00, 3.765110299E-02, 2.549818277E+00,-3.495498968E-04,-5.746469251E-04, 3.572294721E-03
      9153,-1.018963933E+00, 5.651830882E-02, 2.549818277E+00,-5.620450247E-04,-2.491205465E-03, 7.176528219E-03
      9154,-1.037817240E+00, 7.558133453E-02, 2.549818277E+00,-6.490848027E-04, 1.727601048E-04, 1.203718409E-02
      9155,-6.416198015E-01, 1.508543342E-01, 2.549818277E+00,-4.307128620E-05, 1.038788832E-05,-4.355814774E-03
      9156,-6.604869962E-01, 1.319871247E-01, 2.549818277E+00,-5.010056339E-05, 9.483586837E-06,-4.779377487E-03
      9157,-6.793542504E-01, 1.131199226E-01, 2.549818277E+00,-5.841985694E-05, 7.883130820E-06,-5.187573843E-03
      9158,-6.982215047E-01, 9.425272048E-02, 2.549818277E+00,-6.560128531E-05, 5.596598839E-06,-5.576158408E-03
      9159,-7.170886397E-01, 7.538551092E-02, 2.549818277E+00,-7.175562496E-05, 2.494530690E-06,-5.940527190E-03
      9160,-7.359558344E-01, 5.651830882E-02, 2.549818277E+00,-7.716327673E-05,-9.042007036E-07,-6.277365144E-03
      9161,-7.548230290E-01, 3.765110299E-02, 2.549818277E+00,-7.876221935E-05,-4.081911811E-06,-6.582424976E-03
      9162,-7.736902833E-01, 1.878389530E-02, 2.549818277E+00,-7.905133680E-05,-6.033369118E-06,-6.850444712E-03
      9163,-7.925575376E-01,-8.330964920E-05, 2.549818277E+00,-7.728741184E-05,-6.600249435E-06,-7.075340487E-03
      9164,-8.114246726E-01,-1.895051636E-02, 2.549818277E+00,-6.726406718E-05,-7.896191164E-06,-7.257322315E-03
      9165,-8.302918673E-01,-3.781772032E-02, 2.549818277E+00,-3.495169585E-05,-1.338124821E-05,-7.402143441E-03
      9166,-8.491590619E-01,-5.668492615E-02, 2.549818277E+00, 3.176695100E-05,-2.724281330E-05,-7.529718801E-03
      9167,-8.680263162E-01,-7.555212826E-02, 2.549818277E+00, 6.616170140E-05,-5.514948498E-05,-7.670131512E-03
      9168,-8.868935704E-01,-9.441933781E-02, 2.549818277E+00, 1.212791612E-04,-1.012453722E-04,-7.633729838E-03
      9169,-9.057607055E-01,-7.555212826E-02, 2.549818277E+00, 2.201231400E-04,-9.882776794E-05,-7.648018189E-03
      9170,-9.246279001E-01,-5.668492615E-02, 2.549818277E+00, 3.248412686E-04,-1.415275037E-04,-7.233652286E-03
      9171,-9.434950948E-01,-3.781772032E-02, 2.549818277E+00, 5.428236327E-04,-1.664934243E-04,-6.092376541E-03
      9172,-9.623623490E-01,-1.895051636E-02, 2.549818277E+00, 7.242324064E-04,-1.004685982E-04,-4.466643557E-03
      9173,-9.812296033E-01,-8.330964920E-05, 2.549818277E+00, 7.920014905E-04, 5.373312888E-05,-2.380823018E-03
      9174,-1.000096679E+00, 1.878389530E-02, 2.549818277E+00, 2.025387366E-04,-1.553973270E-04, 1.267027110E-03
      9175,-1.018963933E+00, 3.765110299E-02, 2.549818277E+00,-5.243228516E-04,-7.062488585E-04, 1.071901806E-02
      9176,-1.038386345E+00, 5.667245761E-02, 2.549818277E+00,-6.048420328E-04, 9.460092406E-05, 1.116465777E-02
      9177,-6.227526069E-01, 1.508543342E-01, 2.549818277E+00,-3.301301331E-05, 7.749297765E-06,-3.774902085E-03
      9178,-6.416198015E-01, 1.319871247E-01, 2.549818277E+00,-4.118486686E-05, 7.635371730E-06,-4.240361974E-03
      9179,-6.604869962E-01, 1.131199226E-01, 2.549818277E+00,-5.028447049E-05, 6.733473583E-06,-4.691909067E-03
      9180,-6.793542504E-01, 9.425272048E-02, 2.549818277E+00,-5.918647730E-05, 5.157771739E-06,-5.124510266E-03
      9181,-6.982215047E-01, 7.538551092E-02, 2.549818277E+00,-6.704108819E-05, 2.966009333E-06,-5.534194876E-03
      9182,-7.170886397E-01, 5.651830882E-02, 2.549818277E+00,-7.439057663E-05, 2.672909147E-07,-5.915862042E-03
      9183,-7.359558344E-01, 3.765110299E-02, 2.549818277E+00,-7.808503142E-05,-2.285917390E-06,-6.265196018E-03
      9184,-7.548230290E-01, 1.878389530E-02, 2.549818277E+00,-7.910677959E-05,-4.943758540E-06,-6.578240078E-03
      9185,-7.736902833E-01,-8.330964920E-05, 2.549818277E+00,-7.910620479E-05,-6.304846465E-06,-6.849718746E-03
      9186,-7.925575376E-01,-1.895051636E-02, 2.549818277E+00,-7.705497410E-05,-6.932814813E-06,-7.076153997E-03
      9187,-8.114246726E-01,-3.781772032E-02, 2.549818277E+00,-6.532642146E-05,-9.382248209E-06,-7.261423394E-03
      9188,-8.302918673E-01,-5.668492615E-02, 2.549818277E+00,-2.704013423E-05,-1.752586468E-05,-7.410439663E-03
      9189,-8.491590619E-01,-7.555212826E-02, 2.549818277E+00, 2.719250460E-06,-3.639973875E-05,-7.528741378E-03
      9190,-8.680263162E-01,-9.441933781E-02, 2.549818277E+00, 5.507776950E-05,-7.012372953E-05,-7.604124025E-03
      9191,-8.868935704E-01,-1.132865399E-01, 2.549818277E+00, 2.179591247E-04,-1.162746339E-04,-7.673454005E-03
      9192,-9.057607055E-01,-9.441933781E-02, 2.549818277E+00, 1.874846785E-04,-1.220369450E-04,-7.549899165E-03
      9193,-9.246279001E-01,-7.555212826E-02, 2.549818277E+00, 2.774240565E-04,-1.725323964E-04,-7.217050064E-03
      9194,-9.434950948E-01,-5.668492615E-02, 2.549818277E+00, 2.896258084E-04,-2.306033712E-04,-6.263635121E-03
      9195,-9.623623490E-01,-3.781772032E-02, 2.549818277E+00, 5.298661417E-04,-1.778900914E-04,-4.636020865E-03
      9196,-9.812296033E-01,-1.895051636E-02, 2.549818277E+00, 6.747462321E-04, 1.157826591E-05,-2.757276176E-03
      9197,-1.000096679E+00,-8.330964920E-05, 2.549818277E+00, 6.785545265E-04, 2.191522508E-04,-8.505223086E-04
      9198,-1.018963933E+00, 1.878389530E-02, 2.549818277E+00, 2.423146907E-05, 8.799367934E-04, 3.385075135E-03
      9199,-1.038803220E+00, 3.775130585E-02, 2.549818277E+00,-5.966202589E-04, 1.325073754E-05, 1.071703713E-02
      9200,-6.038854122E-01, 1.508543342E-01, 2.549818277E+00,-2.350728755E-05, 5.488646821E-06,-3.133810125E-03
      9201,-6.227526069E-01, 1.319871247E-01, 2.549818277E+00,-3.112758350E-05, 5.645709734E-06,-3.642072203E-03
      9202,-6.416198015E-01, 1.131199226E-01, 2.549818277E+00,-4.004969378E-05, 5.307462288E-06,-4.138689488E-03
      9203,-6.604869962E-01, 9.425272048E-02, 2.549818277E+00,-4.995773270E-05, 4.434405582E-06,-4.617401864E-03
      9204,-6.793542504E-01, 7.538551092E-02, 2.549818277E+00,-5.947016325E-05, 2.906445388E-06,-5.073464010E-03
      9205,-6.982215047E-01, 5.651830882E-02, 2.549818277E+00,-6.860079884E-05, 8.645409366E-07,-5.502567627E-03
      9206,-7.170886397E-01, 3.765110299E-02, 2.549818277E+00,-7.533305325E-05,-1.356546136E-06,-5.899060518E-03
      9207,-7.359558344E-01, 1.878389530E-02, 2.549818277E+00,-7.850437396E-05,-3.680240525E-06,-6.258990616E-03
      9208,-7.548230290E-01,-8.330964920E-05, 2.549818277E+00,-7.919892232E-05,-5.931326996E-06,-6.578344386E-03
      9209,-7.736902833E-01,-1.895051636E-02, 2.549818277E+00,-7.882377395E-05,-6.810053947E-06,-6.852915976E-03
      9210,-7.925575376E-01,-3.781772032E-02, 2.549818277E+00,-7.627210289E-05,-7.505389476E-06,-7.081626914E-03
      9211,-8.114246726E-01,-5.668492615E-02, 2.549818277E+00,-6.060266242E-05,-1.116187559E-05,-7.269075140E-03
      9212,-8.302918673E-01,-7.555212826E-02, 2.549818277E+00,-3.991044287E-05,-2.261552072E-05,-7.410523016E-03
      9213,-8.491590619E-01,-9.441933781E-02, 2.549818277E+00, 1.481736217E-05,-4.664086373E-05,-7.517814171E-03
      9214,-8.680263162E-01,-1.132865399E-01, 2.549818277E+00, 1.850637927E-04,-8.283444913E-05,-7.644062862E-03
      9215,-8.868935704E-01,-1.321537495E-01, 2.549818277E+00, 1.633023261E-03,-1.191966148E-04,-7.737924345E-03
      9216,-9.057607055E-01,-1.132865399E-01, 2.549818277E+00, 2.492692147E-04,-1.382051269E-04,-7.572285365E-03
      9217,-9.246279001E-01,-9.441933781E-02, 2.549818277E+00, 2.242651681E-04,-1.941371302E-04,-7.210379466E-03
      9218,-9.434950948E-01,-7.555212826E-02, 2.549818277E+00, 2.981597208E-04,-2.845896524E-04,-6.440831348E-03
      9219,-9.623623490E-01,-5.668492615E-02, 2.549818277E+00, 1.678354165E-04,-2.431230532E-04,-4.947573878E-03
      9220,-9.812296033E-01,-3.781772032E-02, 2.549818277E+00, 4.351546522E-04,-3.357387686E-05,-2.778517315E-03
      9221,-1.000096679E+00,-1.895051636E-02, 2.549818277E+00, 5.416949862E-04, 5.713185528E-04,-1.142338500E-03
      9222,-1.018963933E+00,-8.330964920E-05, 2.549818277E+00, 4.817007284E-04, 1.874012873E-03,-3.315960057E-04
      9223,-1.039010048E+00, 1.885244995E-02, 2.549818277E+00,-5.537392281E-05,-5.328685074E-05, 2.473683562E-03
      9224,-5.850182176E-01, 1.508543342E-01, 2.549818277E+00,-1.620341754E-05, 3.480264468E-06,-2.429440385E-03
      9225,-6.038854122E-01, 1.319871247E-01, 2.549818277E+00,-2.208086335E-05, 4.028980129E-06,-2.981954720E-03
      9226,-6.227526069E-01, 1.131199226E-01, 2.549818277E+00,-2.958053119E-05, 4.028105650E-06,-3.524793079E-03
      9227,-6.416198015E-01, 9.425272048E-02, 2.549818277E+00,-3.916853166E-05, 3.450544227E-06,-4.051718395E-03
      9228,-6.604869962E-01, 7.538551092E-02, 2.549818277E+00,-4.964110849E-05, 2.528016921E-06,-4.556599073E-03
      9229,-6.793542504E-01, 5.651830882E-02, 2.549818277E+00,-6.012733502E-05, 1.063500918E-06,-5.034516566E-03
      9230,-6.982215047E-01, 3.765110299E-02, 2.549818277E+00,-6.933346594E-05,-7.734428209E-07,-5.480878986E-03
      9231,-7.170886397E-01, 1.878389530E-02, 2.549818277E+00,-7.572759205E-05,-2.813482524E-06,-5.890355445E-03
      9232,-7.359558344E-01,-8.330964920E-05, 2.549818277E+00,-7.864055806E-05,-5.280888217E-06,-6.259095389E-03
      9233,-7.548230290E-01,-1.895051636E-02, 2.549818277E+00,-7.899153570E-05,-7.087575341E-06,-6.583457347E-03
      9234,-7.736902833E-01,-3.781772032E-02, 2.549818277E+00,-7.848818495E-05,-7.542648746E-06,-6.860664580E-03
      9235,-7.925575376E-01,-5.668492615E-02, 2.549818277E+00,-7.447525422E-05,-8.468817214E-06,-7.090507541E-03
      9236,-8.114246726E-01,-7.555212826E-02, 2.549818277E+00,-6.217884948E-05,-1.397065716E-05,-7.273136172E-03
      9237,-8.302918673E-01,-9.441933781E-02, 2.549818277E+00,-5.944633358E-06,-2.976939140E-05,-7.409759797E-03
      9238,-8.491590619E-01,-1.132865399E-01, 2.549818277E+00, 1.486259134E-04,-5.749096817E-05,-7.546772715E-03
      9239,-8.680263162E-01,-1.321537495E-01, 2.549818277E+00, 1.291756751E-03,-8.926770533E-05,-7.690283004E-03
      9240,-8.868935704E-01,-1.510209590E-01, 2.549818277E+00,-1.600283664E-03,-1.094923864E-04,-7.824411616E-03
      9241,-9.057607055E-01,-1.321537495E-01, 2.549818277E+00, 1.848025247E-03,-1.424965449E-04,-7.635917980E-03
      9242,-9.246279001E-01,-1.132865399E-01, 2.549818277E+00, 2.759919444E-04,-1.994534396E-04,-7.327224594E-03
      9243,-9.434950948E-01,-9.441933781E-02, 2.549818277E+00, 2.043035638E-04,-3.230305738E-04,-6.641309708E-03
      9244,-9.623623490E-01,-7.555212826E-02, 2.549818277E+00, 2.636038407E-04,-2.918537066E-04,-5.273820832E-03
      9245,-9.812296033E-01,-5.668492615E-02, 2.549818277E+00,-2.276379382E-05,-7.066921535E-05,-3.335344605E-03
      9246,-1.000096679E+00,-3.781772032E-02, 2.549818277E+00, 2.789306745E-04, 9.399032569E-04,-4.639418330E-04
      9247,-1.018963933E+00,-1.895051636E-02, 2.549818277E+00, 3.487960785E-04, 2.365326975E-03,-4.226685269E-05
      9248,-1.039162993E+00,-4.846608135E-05, 2.549818277E+00, 1.948854333E-04,-7.059117343E-05,-1.135063358E-03
      9249,-5.850182176E-01, 1.319871247E-01, 2.549818277E+00,-1.539970981E-05, 2.371512892E-06,-2.256918699E-03
      9250,-6.038854122E-01, 1.131199226E-01, 2.549818277E+00,-2.084698463E-05, 2.873832273E-06,-2.847652184E-03
      9251,-6.227526069E-01, 9.425272048E-02, 2.549818277E+00,-2.861275607E-05, 2.771401796E-06,-3.424225142E-03
      9252,-6.416198015E-01, 7.538551092E-02, 2.549818277E+00,-3.866957559E-05, 2.037686045E-06,-3.980347421E-03
      9253,-6.604869962E-01, 5.651830882E-02, 2.549818277E+00,-4.982771134E-05, 1.000893008E-06,-4.509867169E-03
      9254,-6.793542504E-01, 3.765110299E-02, 2.549818277E+00,-6.062115426E-05,-4.012892134E-07,-5.007599946E-03
      9255,-6.982215047E-01, 1.878389530E-02, 2.549818277E+00,-6.965170905E-05,-2.249120371E-06,-5.469361786E-03
      9256,-7.170886397E-01,-8.330964920E-05, 2.549818277E+00,-7.589403685E-05,-4.536787856E-06,-5.889938679E-03
      9257,-7.359558344E-01,-1.895051636E-02, 2.549818277E+00,-7.848058885E-05,-7.046989595E-06,-6.265745964E-03
      9258,-7.548230290E-01,-3.781772032E-02, 2.549818277E+00,-7.867685781E-05,-8.441520549E-06,-6.593960337E-03
      9259,-7.736902833E-01,-5.668492615E-02, 2.549818277E+00,-7.784126501E-05,-8.688516573E-06,-6.872430909E-03
      9260,-7.925575376E-01,-7.555212826E-02, 2.549818277E+00,-7.046588871E-05,-1.055158828E-05,-7.099484559E-03
      9261,-8.114246726E-01,-9.441933781E-02, 2.549818277E+00,-2.634855082E-05,-1.939537651E-05,-7.279166020E-03
      9262,-8.302918673E-01,-1.132865399E-01, 2.549818277E+00, 1.031757929E-04,-3.977688903E-05,-7.432352751E-03
      9263,-8.491590619E-01,-1.321537495E-01, 2.549818277E+00, 8.309189579E-04,-6.655690959E-05,-7.594785187E-03
      9264,-8.680263162E-01,-1.510209590E-01, 2.549818277E+00,-6.288852310E-04,-8.681845065E-05,-7.786280941E-03
      9265,-8.868935704E-01,-1.698881686E-01, 2.549818277E+00, 2.246563963E-04,-9.662620141E-05,-7.851704955E-03
      9266,-9.057607055E-01,-1.510209590E-01, 2.549818277E+00,-3.077528905E-03,-1.394826977E-04,-7.698854897E-03
      9267,-9.246279001E-01,-1.321537495E-01, 2.549818277E+00, 2.077031415E-03,-1.829216344E-04,-7.408515550E-03
      9268,-9.434950948E-01,-1.132865399E-01, 2.549818277E+00, 2.807948913E-04,-3.382478899E-04,-6.884624716E-03
      9269,-9.623623490E-01,-9.441933781E-02, 2.549818277E+00, 1.116814892E-04,-3.215044853E-04,-5.724282470E-03
      9270,-9.812296033E-01,-7.555212826E-02, 2.549818277E+00, 1.422797359E-04,-9.846085595E-05,-3.608125262E-03
      9271,-1.000096679E+00,-5.668492615E-02, 2.549818277E+00,-2.202169126E-04, 1.357799862E-03,-1.693441765E-03
      9272,-1.018963933E+00,-3.781772032E-02, 2.549818277E+00, 1.113775797E-04, 2.751644002E-03, 6.226554979E-04
      9273,-1.039061546E+00,-1.898422278E-02, 2.549818277E+00, 1.190420298E-04,-8.859834634E-05,-6.626326358E-04
      9274,-5.850182176E-01, 1.131199226E-01, 2.549818277E+00,-1.474022883E-05, 1.494010576E-06,-2.104168758E-03
      9275,-6.038854122E-01, 9.425272048E-02, 2.549818277E+00,-2.014419624E-05, 1.925889819E-06,-2.732290886E-03
      9276,-6.227526069E-01, 7.538551092E-02, 2.549818277E+00,-2.815590778E-05, 1.747012902E-06,-3.341421951E-03
      9277,-6.416198015E-01, 5.651830882E-02, 2.549818277E+00,-3.864942846E-05, 9.469528663E-07,-3.925209399E-03
      9278,-6.604869962E-01, 3.765110299E-02, 2.549818277E+00,-5.013950067E-05,-1.751755434E-07,-4.477315582E-03
      9279,-6.793542504E-01, 1.878389530E-02, 2.549818277E+00,-6.091919204E-05,-1.716323709E-06,-4.992971662E-03
      9280,-6.982215047E-01,-8.330964920E-05, 2.549818277E+00,-6.983413186E-05,-3.914293757E-06,-5.468133371E-03
      9281,-7.170886397E-01,-1.895051636E-02, 2.549818277E+00,-7.587777509E-05,-6.470417247E-06,-5.897893105E-03
      9282,-7.359558344E-01,-3.781772032E-02, 2.549818277E+00,-7.818770973E-05,-8.968677321E-06,-6.279174704E-03
      9283,-7.548230290E-01,-5.668492615E-02, 2.549818277E+00,-7.804852066E-05,-1.013830297E-05,-6.609700620E-03
      9284,-7.736902833E-01,-7.555212826E-02, 2.549818277E+00,-7.348299550E-05,-1.084257110E-05,-6.887284573E-03
      9285,-7.925575376E-01,-9.441933781E-02, 2.549818277E+00,-4.557560533E-05,-1.517932469E-05,-7.112297229E-03
      9286,-8.114246726E-01,-1.132865399E-01, 2.549818277E+00, 4.744082253E-05,-2.880040665E-05,-7.300062571E-03
      9287,-8.302918673E-01,-1.321537495E-01, 2.549818277E+00, 4.211985215E-04,-5.119093839E-05,-7.479666267E-03
      9288,-8.491590619E-01,-1.510209590E-01, 2.549818277E+00,-1.014412410E-04,-7.029182598E-05,-7.678511553E-03
      9289,-8.680263162E-01,-1.698881686E-01, 2.549818277E+00, 1.938248024E-04,-7.981136878E-05,-7.839659229E-03
      9290,-8.868935704E-01,-1.887553632E-01, 2.549818277E+00, 3.298327792E-04,-8.617692947E-05,-7.983271964E-03
      9291,-9.057607055E-01,-1.698881686E-01, 2.549818277E+00, 2.695142466E-04,-1.492302981E-04,-7.659739349E-03
      9292,-9.246279001E-01,-1.510209590E-01, 2.549818277E+00,-4.964025225E-03,-1.516184275E-04,-7.403065450E-03
